Nro,Identificacion,Nombres,Apellidos,NroCuenta,IdBanco,Saldo
53324,8005311193,Diego Ana Ana,Mamani,1505126686421650,1,493614.6915
48957,730008705,Lucia Juan,Garcia,8227128760170840,1,493467.1074
5343,8046916693,Luis,Flores,2991782527586430,1,493439.5389
28652,3787860568,Elena Jorge Jose,Mendoza,8929040015804230,1,493424.9115
71224,727910502,Diego Ana,Vargas Choque,6339943054561450,1,493219.6375
111013,4550312292,Carlos Jorge,Lopez Rodriguez,6194244420511850,1,493199.16
8553,7809312815,Ana,Garcia,9936944751150570,1,493182.7559
71424,3962288350,Jorge,Vargas Vargas,6531567457094770,1,493158.6085
75601,2269462856,Jose Maria Jorge,Claros,1912582212927300,1,493060.7757
14606,8506917698,Juan,Perez Flores,2989785858997200,1,492879.9024
21987,2991643006,Diego,Vargas Quispe,5954890448288420,1,492865.1796
75456,3976400711,Jose Lucia Maria,Lopez,6085680282028280,1,492842.5539
81165,2931649358,Lucia Maria Maria,Lopez Lopez,2148771753325580,1,492740.8589
101086,7286775515,Carlos Diego,Vargas,6738694030159210,1,492721.3212
17372,5389410434,Lucia Luis Jose,Claros,2299069630943660,1,492661.2018
63780,7364851391,Maria,Mendoza Perez,7628504990820150,1,492557.0673
78373,4491220736,Ana Elena,Rodriguez,3353288499331330,1,492550.7902
100303,8073506553,Maria,Quispe Perez,646749681281057,1,492485.4356
25350,9616816168,Jorge Ana,Claros Mendoza,1409618542871930,1,492484.0301
99528,4802031391,Lucia Sofia,Mamani,2039547287055080,1,492425.8708
38953,9662258579,Jose,Quispe,2377434179761080,1,492327.1644
86277,4756346194,Diego Sofia,Lopez,6732135585784900,1,492068.0764
72482,3314850590,Carlos,Mamani Mamani,6368822064725370,1,492067.2472
48556,7519536782,Sofia Jose Lucia,Mendoza,286925209464127,1,492062.94
76666,1904970793,Jose,Vargas Quispe,9293040617452520,1,491971.6818
64090,7657170091,Lucia Elena Jorge,Mamani Mamani,2058804076594550,1,491955.323
112487,9481309215,Ana Juan,Mamani Quispe,3062239301842360,1,491927.8303
44794,4228011918,Luis Lucia,Mendoza Flores,1884872865946300,1,491908.6541
115931,2055690146,Juan,Rodriguez,1306825925143160,1,491885.5811
24351,9731747128,Lucia,Vargas,6114457017834990,1,491741.3865
23862,3862354639,Elena Sofia Elena,Perez,4704807151363950,1,491663.3861
17899,520941422,Elena Luis Juan,Rodriguez Martinez,7327913690357230,1,491620.4149
90160,6172911478,Diego Luis Elena,Claros Claros,5960371648839060,1,491610.9869
44122,8658637900,Sofia Diego,Mamani Perez,2910159461025860,1,491527.3126
4202,6810912728,Carlos Carlos Diego,Rodriguez Claros,1111607189510010,1,491518.1683
96026,9949466343,Elena,Garcia,3168994404121040,1,491407.2159
32859,2310275317,Luis Ricardo Sofia,Mamani,6936496319524010,1,491361.1153
42498,7621307174,Ana Elena Carlos,Rodriguez Vargas,52151337698510,1,491280.8324
83601,5521518539,Juan Carlos,Vargas,4157734663005100,1,491222.5659
86717,6475373496,Jose,Vargas,2729086477222180,1,491037.3059
20405,1947193168,Luis Diego Jorge,Mendoza,9200423549768390,1,491012.065
54723,4749125013,Sofia Diego,Flores Mamani,9251916774762030,1,490986.3745
50154,9912610623,Luis Carlos,Vargas,1638543210224050,1,490978.8156
54672,4862630494,Sofia Luis,Rodriguez Flores,4155966493008280,1,490891.2385
112355,7029848687,Sofia,Perez,763363191487913,1,490850.0284
22814,9153213903,Maria Carlos Jose,Vargas Mendoza,5597834340006800,1,490832.0217
61586,5270074767,Maria Diego Lucia,Quispe,1189881387318970,1,490803.7113
96604,7389686027,Jorge,Lopez,2226469002921360,1,490667.1348
11975,7576727757,Carlos,Flores Quispe,3759772188971320,1,490590.083
90252,102677075,Ana Elena,Vargas,1040860407404190,1,490570.7788
21657,9250454194,Luis Jose,Mendoza,2136455598537580,1,490555.618
87010,2518270450,Sofia Diego,Mamani,3980836191224840,1,490504.3026
112872,8461254100,Carlos,Claros Mendoza,7475535669445120,1,490500.1649
38918,984314794,Sofia Elena Jorge,Garcia Choque,9072686499468300,1,490494.5212
117841,645575912,Jorge Luis Ana,Mamani,6768086093438470,1,490418.5328
14693,4499240326,Ana,Flores,8846182466427960,1,490276.6847
109164,7100631709,Elena Lucia Ana,Flores Mendoza,1530974634478930,1,490234.6644
102913,5778599603,Ana Juan,Lopez,4816590975673920,1,490080.6392
28656,554916714,Jose Juan Jose,Flores Mamani,5029025397877570,1,490078.7888
28741,6227898343,Diego,Garcia,6537008326999100,1,489952.6885
44222,5976394961,Luis Elena Maria,Vargas,6855856753567860,1,489946.8706
96653,3174365564,Ricardo Carlos,Vargas,6928580293818480,1,489888.1969
47611,3264727644,Ricardo,Lopez Perez,5264560340180250,1,489853.0435
113327,7576956780,Juan,Mendoza,1198988494411900,1,489820.1832
90470,6048371927,Diego Carlos,Rodriguez,9123704887287720,1,489723.7648
44825,1660672707,Luis Jose Jorge,Rodriguez,9002064115062770,1,489721.9814
16836,5252489737,Maria Diego,Rodriguez,2664879050808770,1,489628.2704
28177,3546021865,Maria Carlos,Mendoza,1178433598787380,1,489426.4818
49492,1286878562,Sofia Luis,Martinez Flores,2750229130668790,1,489343.5189
15914,3062186653,Luis,Quispe,4365299080139320,1,489340.0518
82840,9362029314,Juan Jose,Garcia,4884389900279770,1,489265.867
46318,9403729557,Jorge Ana Luis,Garcia Garcia,8890710591970350,1,489207.0958
99122,1824107939,Juan Jorge,Mamani Flores,3369529903297840,1,489197.2372
56720,6693093743,Elena Ricardo Jose,Rodriguez,6916069130107210,1,489173.72
79067,6487226380,Juan Diego Maria,Lopez,8749460500250150,1,489106.4234
10548,2736364033,Diego,Mamani,7402917150264380,1,489078.4505
23404,2000578392,Diego Juan,Rodriguez,2942166109859440,1,489056.0478
38594,7228146701,Ana,Flores,2265535674336930,1,489030.504
25867,5073348239,Juan Elena,Quispe,6607213770339900,1,488953.2354
95039,9583038733,Lucia Juan,Flores Mendoza,5993795906793390,1,488944.4507
50893,2766069320,Jose Juan,Garcia,5327193852327090,1,488938.631
16640,4380841577,Ana Jose,Garcia,3898411692126380,1,488861.6212
18843,6983803119,Jose Juan Carlos,Flores Vargas,5438806639462760,1,488823.3521
38910,4991403696,Elena,Rodriguez Mendoza,4087792597037020,1,488587.9735
86453,6558195164,Carlos Maria,Garcia Rodriguez,9891142233250060,1,488542.5438
51752,4557098791,Sofia,Garcia Perez,2619697692173270,1,488527.3765
60746,3968640735,Ricardo Jose,Mamani,2472425383622470,1,488526.4377
15344,7230712000,Elena,Flores,7358487530773940,1,488384.0012
89711,5162633312,Ricardo Jorge Diego,Quispe Vargas,2472278139162190,1,488305.6298
6571,1719089326,Jorge Carlos Ricardo,Rodriguez Lopez,3436701562716450,1,488267.4
8200,7590021630,Juan Luis,Vargas Flores,260753889940211,1,487974.7105
47048,6286717131,Ana Ana,Mendoza Vargas,8314380665605980,1,487862.8047
19254,8226184269,Jorge Sofia Juan,Vargas Mamani,158805755852056,1,487683.2043
49260,8480691484,Ana Carlos,Perez Perez,3986289926900870,1,487641.1796
69991,6676348590,Lucia Maria Sofia,Perez,229236752581934,1,487589.9103
8584,2259691520,Sofia Juan Luis,Vargas,7058319515580770,1,487583.5013
12205,9078208867,Sofia,Vargas,8877486007493260,1,487340.7912
116661,6793940352,Diego Luis,Lopez Claros,1541071397779450,1,487327.2581
55934,7056948542,Ricardo Ana Elena,Vargas Quispe,750059008815429,1,487283.3688
98716,4726943471,Diego Lucia,Garcia Garcia,9600229314628310,1,487258.28
49468,4585414564,Juan,Flores Vargas,9405972525295680,1,487253.0601
77067,9840249694,Carlos,Mamani,9268470096414760,1,487193.481
71062,1680588247,Jorge Luis,Choque,4899174939223120,1,487109.8083
46065,1573340541,Juan Ana Juan,Martinez Mamani,3457584523052480,1,487078.1023
81221,5754375203,Juan Elena Lucia,Mendoza Mamani,7493430586616480,1,487056.8928
17404,518818488,Ricardo,Flores,5761298142185390,1,487036.0269
103617,482004798,Diego,Choque Mamani,9231421243186350,1,486842.7904
16706,3116511995,Elena Ricardo Ricardo,Lopez Rodriguez,9877305705656350,1,486829.1195
64366,6659637367,Carlos Luis Sofia,Vargas Rodriguez,8984405902265490,1,486693.8041
112627,1208932295,Lucia,Martinez,9917625327387330,1,486648.2279
103251,7530599852,Diego Maria,Perez Claros,7931939771627910,1,486517.6527
10992,7392406098,Maria Ana,Perez,6139751897324690,1,486491.6551
91940,8509080941,Diego Maria,Claros Flores,4665598888865520,1,486478.7256
62870,7636116779,Luis Jose,Perez,7883006579218690,1,486438.614
74087,5643680583,Jorge,Flores,1228870579274030,1,486355.2539
43782,7606491646,Ana Maria,Garcia Claros,3729768173596110,1,486327.4544
116321,2381976518,Ana Diego Lucia,Rodriguez Flores,2296716030963200,1,486196.9588
68126,9886212279,Sofia,Rodriguez Perez,7353462063679970,1,486180.88
25151,7860648835,Ana Jose,Mamani Vargas,660266819863405,1,486165.06
19544,1153954988,Diego Lucia,Perez Martinez,2155788243090640,1,486114.4268
105265,68678569,Luis,Perez Choque,5432596208607810,1,486084.5206
111223,7139951622,Diego Juan,Quispe Perez,3929634488446720,1,486059.1041
116517,9591242871,Elena,Claros Lopez,5974845951319710,1,485972.1932
79208,8286619801,Luis Ana,Mamani Lopez,1215557509568280,1,485915.2837
59316,6646553018,Sofia Jorge,Garcia,5800906998747130,1,485913.1645
15185,3866163706,Jose,Vargas,9817279741509850,1,485900.619
65760,8186348784,Carlos Ana Ricardo,Flores,6130467969818280,1,485729.7574
7915,4199382121,Luis,Perez,7042800224221620,1,485687.2485
114431,973589971,Elena Sofia,Martinez Flores,6123158832357670,1,485654.8462
112848,8914186079,Jose Elena,Quispe Garcia,1750810701134430,1,485584.7486
86207,3380177344,Juan,Claros,8819952671723130,1,485307.463
95063,9541668951,Carlos,Quispe,4844926973247720,1,485293.8592
65927,5304400831,Luis Elena,Perez Rodriguez,2392040855276240,1,485288.5966
112913,7207020359,Ana Diego,Perez Quispe,4804889192902290,1,485122.1031
28056,9744957105,Luis,Mamani Mendoza,3297360631729840,1,485109.5115
122020,5259942249,Ana,Claros,9425847645415680,1,485020.2767
51793,9868628352,Sofia Luis,Lopez,3863273587074760,1,485019.0906
15899,9249846933,Maria,Claros Quispe,4318635411355330,1,484971.2217
114217,4836862105,Diego Jose Ana,Garcia Claros,5443417420834950,1,484873.044
55617,767847526,Carlos Sofia Maria,Lopez Perez,8659132998816020,1,484759.6476
73383,5030145690,Jose Ana,Garcia,1394560951346490,1,484706.9392
40066,7666928860,Sofia,Vargas Mamani,6397786118065100,1,484685.4543
4303,8886599700,Ana Luis Luis,Quispe,5310401228101810,1,484479.4068
14416,5933712132,Luis Jorge,Flores Mendoza,4012191565089910,1,484466.7989
60755,1130320491,Carlos Jose,Garcia Lopez,9032324369201380,1,484459.4168
46489,5008978453,Ana Elena Elena,Mendoza,2910940083894350,1,484292.06
7937,2780242555,Luis Jose,Lopez,9625926715429950,1,484276.1859
39603,2678696710,Ana Carlos,Lopez Rodriguez,6779385016250720,1,484273.2182
120939,928054886,Juan Juan Diego,Flores Rodriguez,2011295869944750,1,484214.5312
28626,9647147715,Jorge Carlos,Flores,2278966222279140,1,484192.3742
88406,3046679183,Diego,Perez Quispe,8697422866198440,1,484095
70063,840060118,Sofia Juan,Mamani Mamani,7809688847819370,1,483970.0997
17307,6219529971,Ana Lucia,Mamani Vargas,6689180203871080,1,483813.7813
47955,595883210,Jorge,Mamani Mamani,4650193693218700,1,483812.524
96249,5623300387,Juan Lucia Jorge,Rodriguez Quispe,2573053160210930,1,483779.7128
39201,6656846217,Jorge,Perez Flores,2117729683495540,1,483767.02
75778,6698110108,Lucia,Lopez Vargas,7416594053352970,1,483766.5584
18613,5682285916,Jorge Ana Diego,Garcia,6669209801616300,1,483746.1072
109534,2319734700,Luis Juan Jorge,Flores,2139918673071320,1,483745.3706
81533,5970038155,Ana,Claros,4907088439673830,1,483685.6136
106966,461806128,Sofia,Lopez,9058265394086110,1,483670.174
60357,1771530939,Diego Carlos Ricardo,Mamani,2909922522656960,1,483622.6667
48073,303242985,Sofia Lucia Maria,Garcia,1772560392832650,1,483484.256
9573,3513114274,Sofia Juan Maria,Vargas,21247888574276,1,483437.8708
49945,4658749768,Jose Diego Luis,Rodriguez,2728888730506210,1,483264.3542
26019,4605987992,Jorge,Rodriguez Mendoza,451587352078978,1,483137.7746
70955,308834192,Maria Lucia Diego,Garcia Martinez,7981366188267210,1,483082.6917
19898,5630315658,Jose Maria Sofia,Rodriguez Mamani,3259663182828420,1,483053.748
90146,4767771241,Carlos Luis Maria,Mendoza Quispe,2296398189851000,1,483045.1578
60370,3614356421,Lucia Luis Jorge,Quispe,4915086517357350,1,483045.0226
23585,3773666744,Jose Ana Jorge,Flores Quispe,6841240089462880,1,483010.9727
6725,6690762493,Ricardo Maria Lucia,Perez,132790721252648,1,482993.7538
39695,486995950,Ana,Quispe Martinez,6043242070450250,1,482899.2919
5390,7773426042,Juan Juan Jose,Mendoza,3193593410199690,1,482881.4197
118818,4736978911,Juan Lucia Ana,Claros,691509306196489,1,482880.16
1214,1274414147,Diego Diego Jorge,Garcia,5899206411380070,1,482850.5559
33213,1311878923,Jose,Vargas,2994371804546500,1,482674.0828
26218,2400873095,Jorge Carlos Jorge,Claros,9712957651587170,1,482613.4721
12810,6560230046,Luis,Vargas,2895310572140530,1,482612.0505
6390,159727140,Sofia Luis Elena,Mamani,2607590476472270,1,482515.6448
118030,6632706001,Sofia,Flores Vargas,4005517163295210,1,482496.259
95561,9171472205,Ricardo,Vargas,6362497606521730,1,482476.2756
69371,2468510990,Ricardo Ana,Lopez,762447985137090,1,482467.5962
114815,4061801742,Ana Carlos Jorge,Lopez,465286504105299,1,482443.1455
91672,5993002365,Carlos,Mamani,3103504819993190,1,482438.8624
84019,3256593122,Lucia Jose,Lopez Mamani,6880771243191740,1,482328.0111
126,3722204638,Luis Jose,Flores,8065665865066910,1,482318.3252
95769,1865457361,Lucia Elena Jorge,Lopez Claros,9023188074091280,1,482246.45
81481,8129981439,Jorge,Mendoza,8607935304062170,1,482232.2288
29673,6891834174,Lucia Carlos,Lopez,7507417565316040,1,482213.47
36857,212226602,Ricardo Ricardo Ricardo,Mamani Garcia,9947998717803140,1,482211.8389
77776,6619191904,Diego,Flores,5689608357471600,1,482144.4928
62657,8215997594,Carlos,Claros Perez,7491038328799860,1,482106.7899
56490,8242427233,Diego Luis Sofia,Perez Perez,3493113547850130,1,482080.7314
30389,8597627309,Ana,Lopez,9459767168526240,1,481972.9737
120510,7649824203,Maria,Mendoza,7714924206970870,1,481884.1187
112682,4647428916,Jose,Garcia Garcia,6218082604796840,1,481865.0621
76538,7651426831,Ana Luis Ana,Mendoza,745247905167481,1,481818.7597
23193,9075256978,Jose Luis,Rodriguez Flores,2313129982576550,1,481808.7422
17366,3500395037,Juan Ana Maria,Mendoza,5833318966822890,1,481807.572
119171,5337997296,Ana Lucia Ana,Quispe,3076738243022200,1,481807.3873
81142,1653178842,Carlos,Quispe Vargas,2134473710868690,1,481484.4755
25148,132845606,Diego Ana Sofia,Quispe,6220749433281550,1,481418.0837
95659,1229888884,Maria Jose Sofia,Perez Garcia,3566295354807400,1,481386.2063
79799,631380845,Elena Carlos Sofia,Lopez,7146083607449510,1,481363.114
118175,2464154495,Lucia,Rodriguez Quispe,791493025646731,1,481349.9443
106194,3195040460,Diego Jorge,Perez Flores,7425898315136410,1,481325.09
34086,9338724657,Jorge Ricardo Ana,Vargas Lopez,785399346991437,1,481280.4707
112773,1798857670,Sofia Lucia Lucia,Martinez Rodriguez,8321283094345210,1,481200.87
91188,2940446456,Sofia Maria,Garcia,1761412559310020,1,481192.3135
9839,7657172135,Sofia Luis,Lopez,708358084500385,1,481148.955
1732,872520763,Maria,Flores Choque,8705677861880820,1,481118.0362
19789,3556852116,Lucia Juan Lucia,Lopez Mamani,3897482544720240,1,481064.8931
441,5749892855,Carlos,Lopez,7236954491815740,1,481029.9631
113135,4395962375,Diego,Rodriguez Claros,6523945811237010,1,480983.667
40300,8756267728,Jose Ricardo,Mendoza,7545087319550160,1,480957.2943
88473,8704755850,Ana,Claros Lopez,4139864183858830,1,480806.2569
86174,3310574706,Elena,Garcia Mamani,4406713201471920,1,480797.4292
28706,5139445161,Maria,Rodriguez Flores,1407295547322260,1,480719.2824
79396,8398842243,Diego,Garcia Quispe,5814983122762850,1,480703.2621
64442,7344259448,Diego Elena,Mendoza Mamani,402570211697736,1,480639.9148
30472,7801808435,Elena Carlos,Vargas,4763017671155290,1,480604.9255
23977,726562750,Ana Sofia Lucia,Lopez,2133768135392160,1,480591.1487
84806,1879635023,Carlos,Quispe,9820773721736200,1,480570.4789
96389,852023302,Ana Maria,Martinez,8829778306812070,1,480555.9373
100403,2722016137,Lucia Carlos Jorge,Garcia Lopez,1929371960326490,1,480444.3048
41678,5677155507,Luis,Lopez,4300428656756810,1,480443.0643
28355,9697873652,Juan,Quispe,6090902480434250,1,480397.0435
23514,3267643352,Jose Luis,Garcia Rodriguez,8464259706781270,1,480325.0042
35965,6021013802,Maria,Vargas,7281426374148530,1,480160.2
115300,7562686174,Luis,Mamani,5376744536523470,1,480141.3028
41358,618598182,Luis,Vargas,5223728630915490,1,479941.0411
63350,2975648997,Carlos Jorge Ricardo,Mendoza Lopez,3276200843120370,1,479797.1374
41645,1640746183,Jorge Jorge,Mamani,5405194326261730,1,479777.9684
37103,2721980167,Jose Luis Diego,Mendoza,9108157688972020,1,479707.8828
27248,1044630641,Ricardo,Lopez,8371365906770180,1,479675.2227
17654,3491794559,Juan Ricardo Juan,Lopez,2657167416904360,1,479667.0109
26375,2585504338,Diego Luis Juan,Claros,8142208424533340,1,479651.501
79884,9049276803,Diego Lucia,Lopez Mamani,4960803396252150,1,479599.8102
73755,621510911,Ricardo Elena,Mamani,8356859169708640,1,479373.8923
52862,941498501,Luis,Perez,7677503669842380,1,479345.148
66813,8161310868,Jorge Elena Elena,Lopez Vargas,5272227652487240,1,479315.0648
84559,310934164,Carlos Diego,Flores Lopez,9243981433878040,1,479154.8968
121847,6739397100,Juan Elena Ana,Garcia,8987191355284640,1,479079.6164
85882,1406908957,Jose Carlos,Mamani Mamani,2905520923168460,1,479073.1577
105512,8642165171,Ricardo Luis Lucia,Mamani,2713485185002940,1,478955.7072
38325,6889817473,Sofia,Flores Vargas,7068062998431270,1,478792.0596
75901,4094143643,Carlos Ana,Mendoza Quispe,7442119686397020,1,478758.0131
26360,1051621453,Jorge Ricardo Luis,Martinez Martinez,9209831188611620,1,478685.2983
35829,267947274,Diego Jorge Ana,Vargas Flores,666077560146597,1,478613.6965
68859,7678694857,Diego Luis Sofia,Lopez,9431399808121470,1,478600.5904
14607,8506917698,Juan,Perez Flores,7905396172753880,1,478563.9613
121018,6085773034,Lucia Ricardo,Rodriguez Mamani,2565940342993260,1,478377.7167
121016,4930539862,Elena,Vargas Garcia,3744618601799040,1,478229.2696
107693,4110847408,Ricardo Luis Ana,Perez,3350721498978110,1,478219.3007
114860,4719133794,Luis Ricardo Sofia,Quispe Rodriguez,1019383220168330,1,478055.2125
19296,5461105544,Ana,Flores,4373362807233450,1,477978.1386
103762,8365310265,Jose,Lopez,6111119703721440,1,477751.8004
