Nro,Identificacion,Nombres,Apellidos,NroCuenta,IdBanco,Saldo
13528,3100821218,Luis,Vargas Flores,5596697805382250,11,496443.3201
4239,6009972841,Jorge Sofia Juan,Flores Flores,8937528601903990,11,496393.1181
40142,9515466300,Luis Carlos Juan,Quispe,1643487748952240,11,496343.1245
59896,2427141858,Maria Carlos,Garcia,9041916419993870,11,496286.0864
105460,9096362839,Juan,Lopez,5835396170120970,11,496272.0816
77921,9959176232,Juan Lucia,Quispe Claros,91203016730315,11,496179.2481
66669,3994388174,Carlos Carlos,Mamani,3143034314622830,11,496022.3561
62027,2304399395,Carlos Maria Sofia,Flores Mamani,5182037049969230,11,495927.3573
89098,6373018473,Jose Luis,Vargas Vargas,6205860088959510,11,495838.2317
24160,7501955123,Carlos,Mendoza Claros,727613448217046,11,495821.5986
77650,9822635871,Juan Lucia,Quispe,1127124506135250,11,495808.4379
73500,2731340083,Elena Jose,Quispe,126086704666253,11,495779.55
69132,1028081991,Juan,Martinez,6721502464987880,11,495684.188
66418,538616702,Diego Ricardo,Vargas,8644192029895390,11,495636.3925
23411,4256865649,Elena Juan Jorge,Lopez,3582191813345030,11,495571.2736
63247,2658564614,Diego Maria,Garcia Mendoza,7040549932019880,11,495566.5064
16086,7858852149,Carlos,Mendoza Vargas,3420500995211930,11,495534.8003
94072,8160691891,Jose Lucia,Flores,8768674700319600,11,495385.488
65407,5903636024,Maria Maria Juan,Flores Lopez,4851029174948490,11,495341.9763
1028,1290224675,Ricardo,Lopez Lopez,275738382314357,11,495250.8793
38968,926016320,Jorge Juan Ana,Mamani,944923677293777,11,495197.2913
112909,7453955096,Maria Elena Diego,Quispe,2655830639941710,11,495079.7445
23890,3480757486,Ana Maria Juan,Perez Mamani,821617651727721,11,495004.54
69203,9655996202,Lucia,Mamani,2499513241299240,11,494973.8376
36529,1265553202,Diego,Mamani Rodriguez,6518682859629710,11,494972.8588
68752,9973062665,Luis,Claros,7475376957920980,11,494966.6859
72887,3912183081,Diego Diego,Lopez Mendoza,8751812057893260,11,494913.3732
47154,327263129,Maria Juan,Mamani Martinez,2991451517636900,11,494844.8927
117433,2764859289,Luis Luis,Perez Claros,3752776187258320,11,494791.2826
81020,6388781448,Sofia Carlos Sofia,Mamani Vargas,9264029192445610,11,494682.3608
47459,8191568881,Carlos Elena Lucia,Mamani Lopez,1270910251630670,11,494508.9476
87937,236309493,Carlos,Martinez Rodriguez,8509134755315400,11,494410.0739
34449,2093381437,Ana,Rodriguez Perez,7701487249010700,11,494257.8609
49186,4797752682,Maria,Rodriguez Rodriguez,1174228351206410,11,494165.3038
5475,9642004110,Carlos,Garcia,1948299220373580,11,494006.8582
107180,8823971378,Ricardo Juan Juan,Lopez Flores,2894777175486440,11,493989.5416
23935,4625769000,Juan,Claros Rodriguez,7473721031570380,11,493928.41
53741,346257686,Diego Ana Ana,Lopez Martinez,7445549368100050,11,493851
5518,9629350426,Carlos Jorge,Rodriguez,6224697848129410,11,493805.6315
82311,8992198703,Maria,Claros,1869208582082230,11,493805.3013
72063,7593077650,Jose,Claros,913904065374747,11,493766.1212
50447,8664427067,Jose Jorge,Claros,1136077236212830,11,493696.6464
56114,8055531395,Elena Luis,Claros,7065438345900530,11,493689.0396
80248,896280083,Jorge Ricardo Juan,Martinez,4418831543727130,11,493687.9969
47911,3107347160,Ricardo,Vargas,2865742368571710,11,493580.5405
46567,5304455498,Juan,Perez Garcia,4567033457389840,11,493298.7327
104508,6862055698,Ana,Quispe,4719278139663700,11,493281.4012
20864,1269435432,Maria Jorge,Flores,8999093887286310,11,493275.1157
48150,8847608436,Juan Elena,Garcia Mendoza,7096784201567900,11,493239.788
35392,6808665785,Juan Sofia,Lopez,3465297351418470,11,493200.119
94758,8872826694,Carlos Elena Ricardo,Mamani,7216192097378080,11,493173.5144
52763,2069302102,Juan Ana,Rodriguez Mendoza,4059943560167400,11,493060.7656
19136,1724342339,Maria Carlos Carlos,Quispe Perez,3445756917171120,11,493058.4393
85473,5324528764,Ricardo Ana,Claros,6586020498520880,11,493022.2293
53839,5231169765,Diego Diego Elena,Garcia,6805513267228730,11,492958.7372
95270,5113073032,Juan,Claros Garcia,7629350717853870,11,492764.3193
35564,6516562642,Diego,Lopez,778735776652756,11,492726.952
93127,1314935544,Diego Luis Jose,Garcia,1413105422434490,11,492710.5624
67373,426893093,Juan Jose,Martinez,2934253028105940,11,492611.941
111896,8789399808,Juan Lucia Jose,Mendoza,2459804435199340,11,492587.6889
67160,4301916207,Maria Jose Ricardo,Mamani,1506962668948880,11,492486.3813
23123,3741607743,Carlos Jorge Maria,Mendoza,7867459171599540,11,492482.4909
9179,453843884,Jorge Luis Lucia,Martinez,2190873221412770,11,492445.0999
41917,144142138,Jose,Rodriguez,792564388703617,11,492438.4813
12380,6212876202,Lucia Ricardo,Vargas,4558354455595800,11,492430.9838
94679,8532670521,Elena Jose Jorge,Perez,9527871504827730,11,492342.5469
65846,3204708127,Elena Lucia Diego,Mamani,7536915635423020,11,492193.5308
20733,2631213692,Lucia Jose Elena,Rodriguez Perez,5861926158878980,11,492160.7294
61116,9887657389,Maria,Claros,7642245660364320,11,492126.2312
104754,1112157604,Sofia Ana Jose,Mamani,4098771827705860,11,492055.3471
123395,7157887964,Lucia Diego,Flores,5908986443093790,11,491753.98
69897,1124873233,Elena,Mamani Quispe,756472292350341,11,491739.3847
69108,7581061271,Carlos Jorge,Garcia,6488779993098420,11,491708.3031
55911,7365830107,Carlos Sofia,Claros,2375297529576350,11,491608.1859
82451,9603627457,Elena Juan Jose,Claros,8678323951129250,11,491585.1085
56072,8881528940,Elena,Rodriguez,9786585416757260,11,491550.8658
48027,2999029875,Carlos Lucia,Quispe,3491510182156690,11,491489.0346
51866,1822291351,Carlos Ricardo,Martinez Vargas,3027226718693470,11,491409.1459
122543,1105469460,Jorge Ana,Martinez,8521149513408510,11,491396.8511
90926,5678007363,Sofia Carlos Luis,Lopez,2576712835780190,11,491370.917
14756,7243061299,Luis Diego,Rodriguez Mamani,5523713198517890,11,491294.8164
101568,6828699516,Lucia Elena Jorge,Claros,1310618701461450,11,491201.3855
102951,8585571071,Diego,Rodriguez Lopez,2273943536357980,11,491196.7827
91857,1765652309,Sofia Jose Jorge,Vargas,5543323967670730,11,491134.4845
79436,6811343274,Sofia Sofia,Lopez,7417854442155920,11,491100.0254
60729,8421446517,Ricardo Jose Ricardo,Mamani Claros,5010150196794120,11,491089.6202
72923,3327143434,Elena Ana Luis,Rodriguez Claros,3123773257115870,11,491087.7997
32941,7596298061,Sofia Elena Ana,Vargas,3252447770164840,11,491077.4139
22478,6026447085,Juan,Quispe,8665957531409190,11,490877.8441
99700,4835583336,Jose Jorge Lucia,Flores Lopez,882080717472019,11,490867.9692
20979,163755218,Ricardo,Martinez,5313087039461360,11,490857.98
38944,4779570425,Sofia,Lopez Mamani,5475314232441940,11,490780.3584
23857,8506334577,Elena Luis,Mamani,9556798566656230,11,490750.6928
23756,3101611384,Ana,Flores Quispe,1345766985100140,11,490746.7785
64028,3889692321,Elena,Claros,462235303311783,11,490710.5037
3366,3119345048,Jose Jose Lucia,Mendoza Rodriguez,6289563722156200,11,490644.9779
24425,7354470163,Ricardo Lucia,Flores Perez,4053751547116240,11,490643.3035
50188,9377352067,Maria,Mamani,8008773672303550,11,490538.7289
58890,3952108990,Juan Elena Ana,Perez,8667852851731410,11,490520.7947
80880,6854034299,Sofia Lucia,Mamani Mamani,6909948459206160,11,490358.3726
112225,6786596424,Sofia Carlos,Mendoza,7694706908348520,11,490326.9439
76686,7386406143,Luis Diego,Quispe Perez,3583738719021360,11,490260.4692
35370,2887502758,Diego,Rodriguez,9319891790199440,11,490245.3901
18568,6978756674,Jorge Sofia Lucia,Vargas,1845911240629060,11,490193.9538
28852,804882697,Ricardo,Vargas Choque,496406493307093,11,490005.1527
25039,4318054873,Luis,Quispe,79625144198201,11,490003.0859
115603,1560029035,Jorge,Lopez Quispe,7623016019368290,11,489992.0725
81457,7988412972,Maria Lucia,Garcia Mendoza,3638954991189180,11,489950.413
90679,4154876694,Jorge Jose,Mendoza Flores,3069992178631560,11,489748.9814
14591,355439095,Diego,Lopez Garcia,5195135802572290,11,489653.8408
25838,7598155865,Maria,Quispe Quispe,8025980522280510,11,489537.4757
66393,5190338521,Carlos Sofia Juan,Vargas Mendoza,4521769781237350,11,489536.4418
43299,596836003,Luis,Quispe Lopez,9891689782692930,11,489376.1423
115550,4438374102,Sofia Ricardo,Mamani Lopez,1490899826264860,11,489347.9615
47866,4564564989,Jorge Juan,Vargas,6368752883102100,11,489342.6297
81657,9645768679,Ricardo,Garcia,4753545041727860,11,489327.7976
122806,9254563095,Maria,Claros,8331693374960300,11,489284.1553
104360,9472769971,Luis Lucia,Mamani Mendoza,8820387603955540,11,489281.1154
43215,9163320742,Luis Jose,Lopez Rodriguez,5324164768315520,11,489220.2276
14913,8590248530,Jorge Sofia,Quispe Flores,3186032659201990,11,489173.5827
29224,2395900619,Juan Lucia,Claros Vargas,1741978940448860,11,489121.8394
42667,2304342632,Luis Maria,Claros Mamani,4556822091715470,11,489059.02
3423,2248559025,Diego Jorge,Mendoza,8228930803284420,11,488968.1402
116503,1187681391,Juan Maria Elena,Choque,8093701445426530,11,488879.6667
120629,7317433977,Sofia Juan Jose,Claros Rodriguez,4575564894466950,11,488808.619
46443,4114991353,Sofia Carlos,Claros,7824959044122170,11,488689.5816
43256,6169212457,Carlos Carlos,Garcia,1602974564798350,11,488617.7606
71401,479899598,Ana Elena,Flores,5610376918735190,11,488580.9861
63185,4646238085,Elena,Quispe Rodriguez,6071814526434910,11,488518.8712
83553,2416326271,Juan Sofia Ricardo,Mendoza Mamani,9180185130778500,11,488469.9363
83551,5942059279,Elena Elena,Flores Vargas,1985966301594410,11,488277.8855
75286,5643482152,Ricardo Jose Sofia,Flores Claros,6176751244008890,11,488267.9714
68597,6303390073,Jose Sofia,Mendoza Garcia,3005189847225660,11,488237.63
37774,4613717745,Jorge,Vargas,3255654473877710,11,488144.8832
105055,8384381009,Jose Lucia,Garcia Flores,4106190339429570,11,488070.5287
7242,7419533117,Ricardo Ana,Perez,6805772577456890,11,487997.4962
14811,1965824868,Ricardo Jose Ricardo,Vargas Garcia,2297028654829970,11,487922.2843
123680,8222610488,Maria,Mamani,5297029297492910,11,487879.7661
79219,860004666,Sofia,Martinez,5978300814245810,11,487868.9107
51284,5936960716,Juan Lucia Jorge,Mamani,3384379770645740,11,487858.886
651,8406930511,Maria Lucia,Claros Mamani,1804396145797180,11,487706.8836
7946,2870604439,Jorge,Rodriguez Claros,807231893811913,11,487649.6604
65092,3357614891,Carlos Jorge Carlos,Mendoza,4012585057308730,11,487562.1312
8936,8284440657,Diego Sofia,Flores Quispe,429173886411059,11,487561.6916
47986,2906079596,Carlos,Flores Garcia,8985067120802730,11,487555.8176
62635,486624664,Luis Carlos Ricardo,Quispe,924550892838645,11,487469.1694
81105,3145976401,Luis,Quispe,4503489968476400,11,487467.6836
13811,7562222677,Lucia Lucia,Quispe,157842406506612,11,487454.0115
74538,6451097697,Elena Maria Ricardo,Claros,9681754862174380,11,487283.4134
92669,3922550569,Diego Elena,Flores Garcia,6122678354261530,11,487263.8185
37826,1160789929,Carlos,Quispe,6291074691651220,11,487253.2
91908,7994293251,Jose,Vargas Vargas,572392906081013,11,487235.8995
8364,2030739544,Ana Ana Luis,Mendoza Flores,8728156322475300,11,487222.4051
49240,8586013011,Maria Maria Elena,Mamani Claros,6126868503058090,11,487200.5544
35115,1253218893,Jose Maria,Perez,5613797520458030,11,487174.9878
41475,7945003859,Juan,Vargas Perez,938719817036704,11,487174.1688
122465,9068005128,Diego Elena Carlos,Garcia,9330888135001030,11,487137.1207
84628,8889340998,Ricardo,Garcia Claros,4910976458715300,11,487135.9328
12188,5143028357,Luis,Lopez,9097840532355470,11,487093.7392
122421,5658079083,Luis,Vargas Vargas,3505298916888260,11,486956.4955
31759,3669399918,Jose Jose,Quispe Mamani,7638104820492660,11,486931.0502
76512,612272557,Juan Juan,Choque Lopez,365815790358637,11,486901.5281
68886,5848956216,Juan,Garcia Vargas,6767776651358800,11,486872.9495
73646,1295863162,Carlos Ricardo Jose,Garcia Martinez,6308565954489460,11,486780.2651
82897,1793033154,Luis,Flores Lopez,2466932702437740,11,486740.2398
40782,5145567605,Jorge Elena Maria,Claros,2508729126007770,11,486704.7431
72658,6012971669,Elena Ana Jose,Vargas,8056426849207590,11,486626.9349
5351,578661311,Lucia Jose Luis,Rodriguez Rodriguez,8785373959261270,11,486582.9068
48926,4484512641,Jose,Flores,1440109363026850,11,486557.7417
6906,6756009273,Juan Jose,Mendoza Rodriguez,8057057968960610,11,486485.273
119773,2803995262,Juan Lucia Jorge,Mamani Claros,6535731401133370,11,486447.7037
14772,9077251245,Sofia,Mendoza Mendoza,5784750159922080,11,486431.6544
87944,2937425724,Diego,Vargas,2068572244725890,11,486394.2883
93392,321304465,Maria,Flores Perez,3484943884295890,11,486347.9809
42320,9340815485,Lucia Juan Sofia,Mamani Quispe,43278128648976,11,486286.1279
24671,8241804697,Sofia,Mendoza Garcia,6023071051927680,11,486245.7979
17597,4188365244,Carlos Diego,Quispe,8968777726032360,11,486234.8226
101733,227967968,Sofia Luis,Martinez Flores,8028778249424900,11,486206.0541
4380,2215390457,Carlos Maria Lucia,Garcia,1501823258524830,11,486197.2607
33127,8528778848,Diego Maria Ricardo,Mendoza Garcia,3148933344763290,11,486194.9784
3642,1269765214,Maria Lucia,Flores Mamani,5926364748104730,11,486086.5868
107577,259698673,Jose,Mamani,2794447163374110,11,486051.3836
62785,3613614532,Elena,Flores Vargas,4053877695254160,11,485907.0856
63888,3817611441,Diego Juan,Mendoza,4706593733339660,11,485885.0988
74027,1886564207,Carlos Diego Diego,Flores,102466485984948,11,485705.9879
111878,7643863437,Jorge Luis,Flores,8750877876606000,11,485686.9554
5641,8260379720,Diego Ricardo Jose,Claros Garcia,8192913024919070,11,485624.1955
60263,1766713299,Lucia Juan,Mamani Martinez,2128397170210300,11,485589.2214
21463,4095578370,Jorge Juan Elena,Mamani,1516521903118380,11,485449.3722
99914,1990801707,Luis Juan,Perez,4163221893540120,11,485174.8346
29844,1190851301,Lucia Lucia Lucia,Choque,158951758483758,11,485160.5998
46888,9069993947,Diego,Flores,4412647270677050,11,485009.1968
77854,6044510928,Elena Luis,Quispe Mamani,9248571144338090,11,485000.3871
85138,5620386002,Sofia Lucia,Lopez Quispe,3308834752673760,11,484799.2459
16176,9027691883,Ricardo,Claros,9706760365134200,11,484738.0183
2235,4701490028,Jose Juan Juan,Perez,9379079264935590,11,484663.5479
29699,105700869,Juan,Flores Martinez,9249085541355530,11,484663.3998
59548,9412544198,Ricardo Sofia,Garcia,4673524649794090,11,484624.1991
36685,5926383591,Carlos Luis,Mamani Quispe,7289018135534570,11,484582.8174
118717,6666370873,Ana,Perez,1887056181550950,11,484431.4358
37933,3048387908,Diego Carlos,Garcia Garcia,8769326723575890,11,484367.4677
17253,6089116662,Elena Ana Luis,Quispe,9329998255525510,11,484364.9061
117884,4904407356,Ana Carlos,Claros,3672366339841390,11,484192.3403
102914,2484878965,Jose Maria,Mendoza Mamani,9135639413104530,11,484191.5167
15601,3492146743,Juan,Garcia Rodriguez,1919163250716370,11,484055.7157
114517,2878671426,Maria Elena,Lopez Mendoza,1855836914315850,11,483965.2494
31885,7361151990,Diego Lucia,Quispe,3868024144483200,11,483929.9357
32872,5361573701,Elena,Vargas Perez,7626476188923720,11,483878.7311
70303,556144518,Juan Luis,Garcia,3532448244995480,11,483846.624
27633,2631276467,Diego,Mamani Vargas,9179961033950570,11,483840.4115
12717,4407741697,Diego,Flores,4527987793571890,11,483689.4979
67056,5007989416,Jose,Rodriguez,4739534846717590,11,483639.4813
105847,2555195238,Jose Lucia Ana,Vargas Lopez,1262007610070460,11,483517.3085
47341,3385179589,Jose Maria Juan,Perez Rodriguez,2437147941543830,11,483467.8248
43633,7200758627,Luis,Flores,5564928669593450,11,483456.3277
34033,2939339655,Diego,Flores,2169240281374750,11,483410.6929
119074,1739704372,Ana Elena Juan,Mamani Mamani,2757301475706200,11,483258.699
8437,4158432375,Sofia Maria,Claros,6882639951221730,11,483209.157
15473,933877617,Sofia,Vargas,6689608835905150,11,483205.8102
118428,5947651954,Elena,Flores Claros,3672171115203770,11,483072.172
100893,5986916216,Elena Luis,Vargas Lopez,7946568605797990,11,483062.5716
57094,4458856766,Ana Luis Sofia,Flores Vargas,4486424851233630,11,482971
117122,8959263437,Elena Maria,Perez,8061331876889530,11,482969.26
59292,3840582696,Diego,Lopez Mendoza,8254217763346530,11,482928.2719
92114,7763129991,Ana,Flores,1898432655813440,11,482926.5484
119949,2488577122,Jose Jose,Vargas Flores,164033813790644,11,482860.4281
15355,2788038908,Carlos Jose,Mamani Lopez,2492579225352120,11,482731.1515
117666,4757070148,Carlos Sofia Elena,Garcia,632771659924720,11,482691.6847
115492,6204496896,Luis Elena,Lopez Mamani,3427080639235840,11,482605.6209
122302,6491692372,Sofia Luis Ricardo,Perez Lopez,5082467212104580,11,482585.7316
54934,5183201704,Carlos,Mendoza Rodriguez,7564669626852100,11,482536.3797
113143,1764045952,Luis,Perez,2389833185436430,11,482468.9162
22273,5124684111,Jorge Sofia,Garcia Quispe,6324462561261730,11,482465.7416
73698,5457028263,Diego Ana,Claros Rodriguez,6823990215209300,11,482463
63332,4900740870,Diego Carlos Ricardo,Mamani Vargas,3692486751223480,11,482348.6012
36360,6638386150,Lucia Maria Maria,Flores,9162686725730530,11,482345.5772
19379,9064766961,Diego,Flores Claros,5235670781019340,11,482301.8383
27,1958627301,Jorge Diego Jose,Mamani Mendoza,6292444054027710,11,482288.7765
52553,1462969124,Juan,Garcia Garcia,8004156284652250,11,482257.731
40295,8893501547,Ricardo Lucia,Lopez,7874704886031920,11,482254.7797
60782,6827256422,Diego Sofia,Rodriguez,3605834053112190,11,482232.4321
102625,7814968435,Ricardo,Garcia Vargas,4888036458475200,11,482170.7223
2712,4159289823,Sofia Lucia,Quispe Garcia,4458509081380540,11,482146.6807
8449,5015967297,Maria Juan Jorge,Lopez Mamani,4620346424884930,11,482106.2366
6410,4212047748,Sofia Maria Jorge,Vargas,3195088314811490,11,482098.678
49920,56037157,Diego Lucia Elena,Perez,9041084690532330,11,482097.4601
122365,1319360158,Maria,Choque Lopez,1485617686819460,11,482022.3138
36570,7933309027,Jorge Jose,Lopez,975106491012161,11,482007.2862
70720,3553187664,Luis Lucia,Lopez Mamani,739693550336882,11,481965.8321
60222,9346841518,Sofia Carlos,Rodriguez,1591946101039210,11,481953.1036
84910,1025999393,Elena,Vargas Martinez,4305394484282520,11,481952.6282
65896,9242338875,Juan Ana Sofia,Quispe,1227131935858060,11,481902.6525
101112,8626402366,Sofia Carlos Ricardo,Perez,530292075081228,11,481708.8451
4173,2951089676,Carlos,Garcia Flores,4377336126615780,11,481601.3886
37712,7132768736,Sofia Luis Jorge,Flores,9025221218979100,11,481601.24
58878,7449660376,Maria,Mamani Claros,6683824369485770,11,481580.9672
5990,1936494415,Ricardo Juan Sofia,Perez Vargas,7325027682466960,11,481556.2103
10514,634191670,Luis Carlos Jorge,Quispe,9341988971712380,11,481515.5361
17614,4840922128,Elena,Vargas Mamani,9735057168898950,11,481305.908
51329,870493095,Jose Carlos Ricardo,Garcia,3625805404192430,11,481274.4622
45805,7982166637,Ana Elena Juan,Claros Garcia,3186812909045830,11,481187.3502
111303,1030998882,Jorge Ricardo Sofia,Vargas Garcia,5155822470826270,11,481144.97
15370,6301175789,Jorge Lucia Sofia,Quispe Quispe,199990396073187,11,480929.0995
9910,7919828468,Elena Ana,Rodriguez Lopez,8152904706130770,11,480873.5702
25540,2644195206,Carlos Diego Jose,Vargas Perez,3880255790186350,11,480866.1
55209,6269327753,Elena,Mendoza,2422298583667020,11,480839.6021
110698,5351732091,Jose Carlos,Flores,2997394759245550,11,480802.9703
42744,3929494884,Maria Ricardo Ricardo,Mamani Mendoza,1488521372518800,11,480753.0418
4920,8979490309,Ricardo,Vargas,6700740271334450,11,480638.2125
20401,3232859271,Elena Ana Ricardo,Garcia,6969370078862370,11,480615.4168
54459,354493681,Sofia,Vargas Rodriguez,7587260888105090,11,480608.599
86237,2453068823,Elena Ricardo Elena,Garcia Claros,7519350925963710,11,480599.2359
60847,2374815361,Elena Ana,Flores Vargas,5208158783653590,11,480564.5646
15448,3993948141,Carlos Lucia Jose,Rodriguez Claros,4178535856639900,11,480548.3941
25725,9071062274,Sofia Ana Diego,Mamani,1298146585744940,11,480421.0322
59433,6718201144,Sofia,Rodriguez,1944658114066310,11,480406.6235
9647,4959838787,Jorge Sofia Ricardo,Flores Mendoza,1485370626154080,11,480381.6882
110353,2298360395,Ricardo,Flores,5504282322101580,11,480270.0917
49852,6297267311,Maria Jose Luis,Quispe,2562300317293980,11,480204.2977
107332,369816965,Ricardo,Martinez Flores,1168822932954990,11,480161.819
99236,3515630282,Lucia Lucia,Mamani Quispe,94680915398118,11,480129.0065
101503,9800930691,Jorge Diego,Mendoza Vargas,2791466782001560,11,480125.8189
33576,785343951,Jorge Jose,Vargas Flores,2721741134107220,11,480101.99
110086,9388250008,Jose Juan Diego,Rodriguez,9563340635327250,11,479963.7297
2707,9341112759,Elena Luis Lucia,Claros,6554968146889240,11,479910.3992
20956,8414775314,Ricardo Ricardo,Vargas Mamani,9697984079156250,11,479842.7239
11819,2399471019,Ana Maria,Quispe,4126654319234580,11,479731.2434
24353,37346042,Diego,Rodriguez,3509743827427530,11,479622.4934
53488,6243126452,Jose Sofia,Vargas Perez,523500116244936,11,479477.637
80002,6170958217,Juan Jorge,Quispe Lopez,5337255243279850,11,479436.0525
1306,3278678333,Ricardo,Mendoza,6051845683137030,11,479360.8601
95744,3389639135,Lucia Juan Elena,Flores,6135109418329490,11,479267.1756
108941,264177907,Jorge,Vargas Lopez,4652956132658000,11,479211.0366
38346,964188254,Sofia Jorge Lucia,Flores,2435166339011430,11,479205.7313
108240,3478429148,Ricardo Elena,Claros,1647269871680200,11,479167.9992
64649,823957787,Jorge Jorge Maria,Choque,2505757157688880,11,479130.9375
4966,9960788464,Lucia Juan Jose,Claros,142602362611686,11,478997.7892
67309,6440134612,Carlos Sofia,Lopez,5751252314246060,11,478958.8541
53935,1993365349,Lucia Maria,Perez,8964533609123880,11,478934.9623
99248,1451693019,Carlos Lucia,Flores,599990700055143,11,478900.989
67923,2550574668,Luis,Garcia Quispe,3442513944720730,11,478892.5
31824,468459770,Juan,Vargas Mamani,8805485737855310,11,478871.5343
31372,7217757410,Lucia,Garcia Perez,2431081734892140,11,478825.1529
36078,5933244451,Carlos Sofia,Perez Mamani,777673954025772,11,478632.3669
57803,8321163823,Diego Lucia Elena,Vargas,5708259916584090,11,478611.1285
109772,7739653046,Diego Maria Ana,Rodriguez,9266713954349000,11,478499.485
21635,234546525,Lucia Carlos Maria,Garcia Garcia,1270948451291980,11,478406.4851
2025,633218374,Ana Maria Elena,Mamani Mamani,8491980549887590,11,478404.3525
117814,950037841,Maria,Perez,5127875539927870,11,478355.718
23165,5087629248,Luis Juan,Lopez,3850746890809080,11,478344.6906
21496,8569751726,Luis,Mendoza,9944251868609310,11,478198.6311
75395,1415341198,Lucia Diego Luis,Vargas Flores,5318812298923090,11,478143.6401
